Name;Radio Call Sign (RC);Location date;Latitude;Longitude;Heading;Speed (kt)
HURACAN I (ART);CB7014;30/12/2022 11:02:02;-41.8019;-73.1496;15.0;6.00 kt
HURACAN I (ART);CB7014;30/12/2022 10:47:01;-41.8092;-73.184;111.0;8.00 kt
HURACAN I (ART);CB7014;30/12/2022 10:32:02;-41.7908;-73.1816;292.0;8.00 kt
HURACAN I (ART);CB7014;30/12/2022 10:17:01;-41.7803;-73.1495;204.0;6.99 kt
LOBO DE AFUERA VI  (ART);CA8884;29/12/2022 11:43:03;-18.4079;-70.3859;149.0;6.99 kt
LOBO DE AFUERA VI  (ART);CA8884;29/12/2022 11:35:04;-18.3941;-70.393;156.0;6.49 kt
LOBO DE AFUERA VI  (ART);CA8884;29/12/2022 11:27:03;-18.3803;-70.3996;158.0;6.99 kt
LOBO DE AFUERA VI  (ART);CA8884;29/12/2022 11:19:04;-18.368;-70.4084;149.0;6.49 kt
LOBO DE AFUERA VI  (ART);CA8884;29/12/2022 11:11:03;-18.3582;-70.4127;190.0;2.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 10:56:33;-53.2374;-70.9433;210.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 10:41:33;-53.2373;-70.9433;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 10:26:33;-53.2373;-70.9433;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 10:11:33;-53.2374;-70.9433;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 09:56:33;-53.2373;-70.9433;321.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 09:41:33;-53.2373;-70.9433;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 09:26:33;-53.2373;-70.9433;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 09:11:33;-53.2373;-70.9433;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 08:56:33;-53.2373;-70.9433;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 08:41:33;-53.2373;-70.9432;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 08:26:33;-53.2373;-70.9433;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 08:11:33;-53.2373;-70.9432;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 07:56:33;-53.2373;-70.9433;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 07:41:33;-53.2373;-70.9433;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 07:26:33;-53.2373;-70.9433;188.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 07:11:33;-53.2373;-70.9433;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 06:56:33;-53.2373;-70.9433;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 06:41:33;-53.2373;-70.9433;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 06:26:33;-53.2373;-70.9433;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 06:11:33;-53.2373;-70.9433;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 05:56:33;-53.2373;-70.9433;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 05:41:33;-53.2373;-70.9433;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 05:26:33;-53.2373;-70.9433;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 05:11:33;-53.2373;-70.9434;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 04:56:33;-53.2373;-70.9433;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 04:41:33;-53.2373;-70.9433;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 04:26:33;-53.2373;-70.9434;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 04:11:33;-53.2373;-70.9434;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 03:56:33;-53.2373;-70.9434;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 03:41:33;-53.2373;-70.9433;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 03:26:33;-53.2373;-70.9433;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 03:11:33;-53.2373;-70.9433;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 02:56:33;-53.2373;-70.9433;299.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 02:41:34;-53.2373;-70.9433;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 02:26:33;-53.2373;-70.9433;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 02:11:33;-53.2373;-70.9434;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 01:56:33;-53.2374;-70.9433;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 01:41:33;-53.2374;-70.9433;0.0;0.00 kt
FITZ ROY (ART-TRP);CB6589;30/12/2022 01:26:33;-53.2373;-70.9433;0.0;0.00 kt
