Name;Radio Call Sign (RC);Location date;Latitude;Longitude;Heading;Speed (kt)
RIMAR (ART-TRP);CB3326;23/12/2022 11:12:40;-43.25777;-73.65895;325.0;0.09 kt
RIMAR (ART-TRP);CB3326;23/12/2022 11:27:40;-43.25777;-73.65895;286.0;0.00 kt
RIMAR (ART-TRP);CB3326;23/12/2022 11:42:40;-43.25777;-73.65895;214.0;0.09 kt
RIMAR (ART-TRP);CB3326;23/12/2022 11:57:40;-43.25777;-73.65895;302.0;0.09 kt
RIMAR (ART-TRP);CB3326;23/12/2022 12:12:40;-43.25777;-73.65895;312.0;0.09 kt
RIMAR (ART-TRP);CB3326;23/12/2022 12:27:40;-43.25777;-73.65897;212.0;0.09 kt
RIMAR (ART-TRP);CB3326;23/12/2022 12:42:40;-43.25777;-73.65897;263.0;0.00 kt
RIMAR (ART-TRP);CB3326;23/12/2022 12:57:40;-43.25777;-73.65897;350.0;0.09 kt
RIMAR (ART-TRP);CB3326;23/12/2022 13:12:40;-43.25777;-73.65897;259.0;0.00 kt
RIMAR (ART-TRP);CB3326;23/12/2022 13:27:40;-43.25778;-73.65897;144.0;0.09 kt
RIMAR (ART-TRP);CB3326;23/12/2022 13:42:40;-43.25778;-73.65897;201.0;0.09 kt
RIMAR (ART-TRP);CB3326;23/12/2022 13:57:40;-43.25778;-73.65898;214.0;0.09 kt
RIMAR (ART-TRP);CB3326;23/12/2022 14:12:40;-43.25778;-73.65898;288.0;0.00 kt
RIMAR (ART-TRP);CB3326;23/12/2022 14:27:40;-43.25778;-73.65897;76.0;0.19 kt
RIMAR (ART-TRP);CB3326;23/12/2022 14:42:40;-43.25778;-73.65897;346.0;0.19 kt
RIMAR (ART-TRP);CB3326;23/12/2022 14:57:40;-43.25778;-73.65897;89.0;0.09 kt
RIMAR (ART-TRP);CB3326;23/12/2022 15:12:40;-43.2578;-73.65897;285.0;0.19 kt
RIMAR (ART-TRP);CB3326;23/12/2022 15:27:40;-43.25778;-73.65898;68.0;0.29 kt
RIMAR (ART-TRP);CB3326;23/12/2022 15:42:40;-43.25778;-73.65898;107.0;0.09 kt
RIMAR (ART-TRP);CB3326;23/12/2022 15:57:40;-43.2578;-73.65898;219.0;0.40 kt
RIMAR (ART-TRP);CB3326;23/12/2022 16:12:40;-43.2578;-73.65897;339.0;0.19 kt
RIMAR (ART-TRP);CB3326;23/12/2022 16:27:40;-43.25778;-73.65897;8.0;0.09 kt
RIMAR (ART-TRP);CB3326;23/12/2022 16:42:40;-43.25778;-73.65897;200.0;0.00 kt
RIMAR (ART-TRP);CB3326;23/12/2022 16:57:40;-43.2578;-73.65897;27.0;0.19 kt
